graph_name,vertices,edges,dat_file,tokens,independent_sets,cpu_time,wallclock_time,max_memory,zdd_time,zdd_size,solved?,error,reconfiguration_sequence_length,type
miles1000,128,3216,miles1000_01,8,2500822,35.97,36.05,4245560,35.919500,59247,1,,6,orig
2-Insertions_3,37,72,2-Insertions_3_02,17,6031508,0.01,0.02,31988,0.004204,1128,1,,5,opt
miles1000,128,3216,miles1000_02,7,2500822,1.25,1.26,152620,1.138551,688,1,,7,opt
4-FullIns_3,114,541,4-FullIns_3_01,55,767186184427266378,6881.6997,6895,297155336,6891.842638,8867288,1,,1,heur
miles1000,128,3216,miles1000_02,7,2500822,1.2299999,1.24,153796,1.129753,690,1,,7,heur
grid004x004,16,24,grid004x004_04,6,1234,0,0.01,31992,0.000508,43,1,,8,opt
random_instance008_graph003,104,312,random_instance008_graph003_01,36,86776122135880556,1796.79,1800.22,72848692,1750.233454,33605458,0,,,heur
4-FullIns_3,114,541,4-FullIns_3_01,55,767186184427266378,2.88,2.89,281144,2.817333,255177,1,,1,opt
grid004x004,16,24,grid004x004_04,6,1234,0,0.01,33012,0.000444,43,1,,8,heur
grid004x004,16,24,grid004x004_03,6,1234,0,0.01,31988,0.000457,48,1,,7,orig
3-FullIns_4,405,3524,3-FullIns_4_02,197,,1796.62,1800.42,139500872,,,0,,,orig
3-FullIns_4,405,3524,3-FullIns_4_01,198,,1796.66,1800.41,139927484,,,0,,,orig
ph-07-07,495,839,ph-07-07_01,205,,9585.13,9606,610664620,,,0,,,orig
miles1000,128,3216,miles1000_01,8,2500822,1.1600001,1.17,153204,1.135695,690,1,,6,heur
LGC_exp_instance001,13,15,LGC_exp_instance001_01,6,475,0,0.01,31988,0.000267,23,1,,7,orig
DSJR500.1c,500,121275,DSJR500.1c_02,12,94552,1473.89,1477.06,140428340,1475.896296,4948,1,,4,orig
myciel6,95,755,myciel6_01,46,1079054920080607,62.920002,63.07,4623884,61.905486,3821400,1,,1,orig
myciel6,95,755,myciel6_02,46,1079054920080607,62.510002,62.65,4622860,61.490524,3821400,1,,1,orig
queen5_5,25,160,queen5_5_02,4,462,0.02,0.02,33016,0.008442,193,1,,7,orig
miles1000,128,3216,miles1000_01,8,2500822,1.17,1.18,153508,1.141745,688,1,,6,opt
queen5_5,25,160,queen5_5_01,4,462,0.02,0.02,33012,0.008361,193,1,,7,orig
1-FullIns_4,93,593,1-FullIns_4_01,45,343142930930159,30.89,30.96,1225780,30.359912,2015949,1,,1,orig
grid004x004,16,24,grid004x004_03,6,1234,0.01,0.01,33012,0.000448,43,1,,7,heur
ph-07-07,495,839,ph-07-07_01,205,,9605.15,9626,1060203684,,,0,,,heur
3-FullIns_4,405,3524,3-FullIns_4_01,198,,1796.61,1800.4,135947560,,,0,,,heur
grid004x004,16,24,grid004x004_03,6,1234,0,0.01,31988,0.000448,43,1,,7,opt
3-FullIns_4,405,3524,3-FullIns_4_02,197,,1796.59,1800.41,137426172,,,0,,,heur
DSJR500.1c,500,121275,DSJR500.1c_02,12,94552,1227.53,1230.27,137895076,1229.116011,4653,1,,4,opt
LGC_exp_instance001,13,15,LGC_exp_instance001_01,6,475,0.01,0.01,33016,0.000266,22,1,,7,opt
DSJR500.1c,500,121275,DSJR500.1c_02,12,94552,1228.22,1230.9,137896732,1229.744490,4653,1,,4,heur
will199GPIA,701,6772,will199GPIA_01,190,,1796.61,1800.23,73930540,,,0,,,heur
LGC_exp_instance001,13,15,LGC_exp_instance001_01,6,475,0,0.01,33012,0.000257,22,1,,7,heur
1-FullIns_3,30,100,1-FullIns_3_02,13,83039,0,0.01,31988,0.003477,664,1,,4,orig
will199GPIA,701,6772,will199GPIA_02,189,,1796.59,1800.24,73951760,,,0,,,heur
myciel6,95,755,myciel6_01,46,1079054920080607,20.58,20.63,1114684,20.593791,65932,1,,1,heur
queen5_5,25,160,queen5_5_01,4,462,0.02,0.02,31992,0.006573,186,1,,7,heur
myciel6,95,755,myciel6_02,46,1079054920080607,20.5,20.56,1113984,20.517537,65932,1,,1,heur
queen5_5,25,160,queen5_5_02,4,462,0.02,0.02,31988,0.006596,187,1,,7,opt
myciel6,95,755,myciel6_01,46,1079054920080607,23.789999,23.86,1132084,23.820108,60229,1,,1,opt
myciel6,95,755,myciel6_02,46,1079054920080607,23.75,23.82,1132800,23.780170,60229,1,,1,opt
queen5_5,25,160,queen5_5_02,4,462,0.01,0.02,33012,0.006585,186,1,,7,heur
queen5_5,25,160,queen5_5_01,4,462,0.01,0.02,31988,0.006580,187,1,,7,opt
wap02a,2464,111742,wap02a_01,170,,1796.54,1800.7,139691412,,,0,,,heur
wap02a,2464,111742,wap02a_02,169,,1796.6001,1800.7,139729552,,,0,,,heur
1-FullIns_4,93,593,1-FullIns_4_01,45,343142930930159,136.7,136.98,8572560,136.820223,395153,1,,1,opt
1-FullIns_4,93,593,1-FullIns_4_01,45,343142930930159,62.49,62.63,4283404,62.352089,793894,1,,1,heur
2-FullIns_3,52,201,2-FullIns_3_01,24,209515460,0.02,0.03,34036,0.019822,7040,1,,2,orig
2-FullIns_3,52,201,2-FullIns_3_02,24,209515460,0.03,0.03,34036,0.019765,7040,1,,2,orig
DSJC250.9,250,27897,DSJC250.9_01,4,6556,325.2,325.91,34971884,325.619325,4319,1,,5,orig
random_instance001_graph004,13,39,random_instance001_graph004_01,4,94,0,0.01,31988,0.000658,40,1,,6,orig
ph-07-06,425,699,ph-07-06_01,177,,9580.391,9607,588804792,,,0,,,orig
miles1500,128,5198,miles1500_02,4,14030,5.0099998,5.02,558676,4.945802,2334,1,,5,orig
DSJC250.9,250,27897,DSJC250.9_02,4,6556,324.46,325.14,35050200,324.852823,4319,1,,5,orig
1-FullIns_3,30,100,1-FullIns_3_02,13,83039,0,0.01,31988,0.003525,333,1,,4,heur
1-FullIns_3,30,100,1-FullIns_3_02,13,83039,0.01,0.01,31988,0.004267,546,1,,4,opt
random_instance001_graph004,13,39,random_instance001_graph004_01,4,94,0,0.01,33012,0.000609,32,1,,6,heur
ph-07-06,425,699,ph-07-06_01,177,,9548.91,9610,671834560,,,0,,,heur
random_instance001_graph004,13,39,random_instance001_graph004_01,4,94,0.01,0.01,33012,0.000815,32,1,,6,opt
2-FullIns_3,52,201,2-FullIns_3_02,24,209515460,0.07,0.07,33012,0.060555,7572,1,,2,heur
2-FullIns_3,52,201,2-FullIns_3_01,24,209515460,0.02,0.03,33012,0.022158,4914,1,,2,opt
random_instance039_graph001,507,1521,random_instance039_graph001_01,161,,1796.48,1800.42,137723412,,,0,,,heur
2-FullIns_3,52,201,2-FullIns_3_01,24,209515460,0.07,0.07,33012,0.059735,7572,1,,2,heur
random_instance038_graph003,494,1482,random_instance038_graph003_01,163,,1796.4,1800.42,138184268,,,0,,,heur
2-FullIns_3,52,201,2-FullIns_3_02,24,209515460,0.03,0.03,33016,0.022314,4914,1,,2,opt
random_instance038_graph004,494,1482,random_instance038_graph004_01,162,,1796.62,1800.4,129711704,,,0,,,heur
wap08a,1870,104176,wap08a_02,149,,1796.53,1800.64,142661232,,,0,,,heur
DSJC250.9,250,27897,DSJC250.9_01,4,6556,329.44,330.15,34930408,329.859890,4295,1,,5,heur
wap08a,1870,104176,wap08a_01,150,,1796.4401,1800.6,142682572,,,0,,,heur
random_instance038_graph005,494,1482,random_instance038_graph005_01,156,,1796.58,1800.42,138829664,,,0,,,heur
miles1500,128,5198,miles1500_02,4,14030,2.05,2.06,273392,2.016099,310,1,,5,heur
wap01a,2368,110871,wap01a_01,152,,1796.59,1800.72,139621892,,,0,,,heur
random_instance038_graph001,494,1482,random_instance038_graph001_01,155,,1796.5,1800.42,138990360,,,0,,,heur
DSJC250.9,250,27897,DSJC250.9_02,4,6556,329.49,330.18,35018580,329.890300,4295,1,,5,heur
DSJC250.9,250,27897,DSJC250.9_01,4,6556,325.63,326.29,34930444,326.024911,4295,1,,5,opt
random_instance037_graph004,481,1443,random_instance037_graph004_01,155,,1796.54,1800.41,136218344,,,0,,,heur
miles1500,128,5198,miles1500_02,4,14030,2.04,2.05,274136,2.006393,310,1,,5,opt
DSJC250.9,250,27897,DSJC250.9_02,4,6556,326.84003,327.51,35018652,327.250182,4295,1,,5,opt
wap01a,2368,110871,wap01a_02,151,,1796.41,1800.58,140295092,,,0,,,heur
random_instance037_graph002,481,1443,random_instance037_graph002_01,150,,1796.7101,1800.41,137403168,,,0,,,heur
3-Insertions_4,281,1046,3-Insertions_4_01,139,,1796.77,1800.4,137378876,,,0,,,orig
random_instance036_graph004,468,1404,random_instance036_graph004_01,152,,1796.37,1800.43,143848492,,,0,,,heur
random_instance037_graph005,481,1443,random_instance037_graph005_01,154,,1796.58,1800.42,140085644,,,0,,,heur
random_instance037_graph003,481,1443,random_instance037_graph003_01,160,,1796.67,1800.4,135979012,,,0,,,heur
3-Insertions_4,281,1046,3-Insertions_4_02,138,,1796.73,1800.4,137489912,,,0,,,orig
random_instance034_graph004,442,1326,random_instance034_graph004_01,148,,1796.3501,1800.44,143973016,,,0,,,heur
random_instance036_graph005,468,1404,random_instance036_graph005_01,148,,1796.51,1800.41,136465884,,,0,,,heur
random_instance035_graph005,455,1365,random_instance035_graph005_01,146,,1796.46,1800.43,139486784,,,0,,,heur
1-FullIns_5,282,3247,1-FullIns_5_01,139,,1796.65,1800.43,144078976,,,0,,,orig
1-FullIns_5,282,3247,1-FullIns_5_02,138,,1796.6299,1800.43,144472452,,,0,,,orig
random_instance001_graph001,13,39,random_instance001_graph001_01,3,125,0.01,0.01,33012,0.000632,39,1,,4,orig
random_instance035_graph004,455,1365,random_instance035_graph004_01,142,,1796.48,1800.41,137287704,,,0,,,heur
random_instance001_graph005,13,39,random_instance001_graph005_01,3,105,0.01,0.01,33012,0.000648,50,1,,4,orig
random_instance034_graph003,442,1326,random_instance034_graph003_01,142,,1796.47,1800.41,135673060,,,0,,,heur
miles1500,128,5198,miles1500_01,5,14030,4.96,4.98,554948,4.935393,2334,1,,3,orig
random_instance001_graph002,13,39,random_instance001_graph002_01,3,93,0,0.01,31992,0.000671,38,1,,4,orig
hc-toyyes-01,7,7,hc-toyyes-01_01,3,31,0.01,0.01,33016,0.000105,10,1,,4,orig
myciel5,47,236,myciel5_01,22,39473983,0.1,0.11,35056,0.094194,18724,1,,1,orig
myciel5,47,236,myciel5_02,22,39473983,0.1,0.11,36080,0.093536,18724,1,,1,orig
random_instance034_graph002,442,1326,random_instance034_graph002_01,139,,1796.3,1800.41,136432452,,,0,,,heur
random_instance035_graph003,455,1365,random_instance035_graph003_01,139,,1796.5099,1800.41,136908436,,,0,,,heur
random_instance034_graph005,442,1326,random_instance034_graph005_01,139,,1796.53,1800.42,140390676,,,0,,,heur
3-Insertions_4,281,1046,3-Insertions_4_01,139,,1796.59,1800.39,133841144,,,0,,,heur
random_instance034_graph001,442,1326,random_instance034_graph001_01,138,,1796.5299,1800.42,140101564,,,0,,,heur
random_instance031_graph004,403,1209,random_instance031_graph004_01,134,,1796.66,1800.4,134878840,,,0,,,heur
wap07a,1809,103368,wap07a_01,138,,1796.6599,1800.62,140009668,,,0,,,heur
wap07a,1809,103368,wap07a_02,137,,1796.52,1800.57,139989492,,,0,,,heur
3-Insertions_4,281,1046,3-Insertions_4_02,138,,1796.59,1800.39,133944068,,,0,,,heur
random_instance031_graph003,403,1209,random_instance031_graph003_01,134,,1796.73,1800.41,137239192,,,0,,,heur
random_instance001_graph001,13,39,random_instance001_graph001_01,3,125,0,0.01,33008,0.000614,25,1,,4,heur
1-FullIns_5,282,3247,1-FullIns_5_01,139,,1796.2101,1800.27,85702968,,,0,,,heur
1-FullIns_5,282,3247,1-FullIns_5_02,138,,1796.1,1800.23,71879572,,,0,,,heur
random_instance001_graph002,13,39,random_instance001_graph002_01,3,93,0,0.01,31988,0.000663,28,1,,4,heur
ph-06-06,329,546,ph-06-06_01,134,,9589.14,9608,559583008,,,0,,,orig
random_instance001_graph001,13,39,random_instance001_graph001_01,3,125,0.01,0.01,33012,0.000610,25,1,,4,opt
random_instance001_graph005,13,39,random_instance001_graph005_01,3,105,0,0.01,31988,0.000629,26,1,,4,heur
random_instance001_graph002,13,39,random_instance001_graph002_01,3,93,0.01,0.01,33012,0.000616,27,1,,4,opt
random_instance001_graph005,13,39,random_instance001_graph005_01,3,105,0,0.01,33012,0.000640,26,1,,4,opt
DSJR500.1c,500,121275,DSJR500.1c_01,13,94552,1471.3201,1474.54,140541336,1473.377226,4948,1,,1,orig
random_instance032_graph001,416,1248,random_instance032_graph001_01,131,,1796.73,1800.39,132173136,,,0,,,heur
myciel3,11,20,myciel3_01,4,103,0.01,0.01,31988,0.000335,48,1,,3,orig
random_instance029_graph002,377,1131,random_instance029_graph002_01,125,,1796.6201,1800.42,140451176,,,0,,,heur
random_instance031_graph005,403,1209,random_instance031_graph005_01,129,,1796.7899,1800.4,133909004,,,0,,,heur
myciel3,11,20,myciel3_02,4,103,0.01,0.01,31988,0.000329,48,1,,3,orig
random_instance001_graph003,13,39,random_instance001_graph003_01,3,94,0.01,0.01,33008,0.000643,38,1,,3,orig
random_instance029_graph004,377,1131,random_instance029_graph004_01,125,,1796.63,1800.41,136172840,,,0,,,heur
miles1500,128,5198,miles1500_01,5,14030,2.04,2.05,274012,2.016331,310,1,,3,heur
hc-toyyes-01,7,7,hc-toyyes-01_01,3,31,0,0.01,31992,0.000104,8,1,,4,heur
random_instance030_graph004,390,1170,random_instance030_graph004_01,124,,1796.63,1800.4,134605080,,,0,,,heur
miles1500,128,5198,miles1500_01,5,14030,2.03,2.05,273228,2.008257,310,1,,3,opt
myciel5,47,236,myciel5_02,22,39473983,0.04,0.05,33012,0.035295,1869,1,,1,heur
myciel5,47,236,myciel5_01,22,39473983,0.04,0.05,34036,0.035279,1869,1,,1,heur
myciel5,47,236,myciel5_01,22,39473983,0.04,0.05,34036,0.035450,1869,1,,1,opt
hc-toyyes-01,7,7,hc-toyyes-01_01,3,31,0,0.01,33012,0.000106,8,1,,4,opt
myciel5,47,236,myciel5_02,22,39473983,0.04,0.05,33012,0.035558,1869,1,,1,opt
SAT_exp_instance020,330,590,SAT_exp_instance020_01,120,,9591.221,9609,536680816,,,0,,,orig
grid004x004,16,24,grid004x004_02,7,1234,0,0.01,33012,0.000445,48,1,,2,orig
random_instance028_graph002,364,1092,random_instance028_graph002_01,120,,1796.5901,1800.42,137297820,,,0,,,heur
grid004x004,16,24,grid004x004_05,7,1234,0,0.01,33012,0.000449,48,1,,2,orig
grid004x004,16,24,grid004x004_01,7,1234,0,0.01,33016,0.000452,48,1,,2,orig
random_instance028_graph005,364,1092,random_instance028_graph005_01,119,,1796.74,1800.39,133287256,,,0,,,heur
1-FullIns_3,30,100,1-FullIns_3_01,14,83039,0.01,0.01,31984,0.003457,664,1,,1,orig
random_instance028_graph004,364,1092,random_instance028_graph004_01,118,,1796.71,1800.4,134864148,,,0,,,heur
random_instance029_graph005,377,1131,random_instance029_graph005_01,116,,1796.6901,1800.41,137728008,,,0,,,heur
SAT_exp_instance002,6,5,SAT_exp_instance002_01,3,21,0,0.01,33012,0.000085,8,1,,3,orig
random_instance028_graph003,364,1092,random_instance028_graph003_01,116,,1796.6699,1800.42,139962368,,,0,,,heur
random_instance025_graph005,325,975,random_instance025_graph005_01,105,,9583.82,9603,562591948,,,0,,,orig
queen090x090,8100,1198830,queen090x090_03_9570,89,,1797.15,1801.08,136078900,,,0,,,heur
queen090x090,8100,1198830,queen090x090_04_1188,89,,1797.14,1801.08,136065740,,,0,,,heur
queen090x090,8100,1198830,queen090x090_01_8978,89,,1797.13,1801.07,136049368,,,0,,,heur
DSJR500.1c,500,121275,DSJR500.1c_01,13,94552,1229.91,1232.59,137670164,1231.452335,4653,1,,1,heur
random_instance001_graph003,13,39,random_instance001_graph003_01,3,94,0.01,0.01,33012,0.000636,34,1,,3,heur
random_instance028_graph001,364,1092,random_instance028_graph001_01,117,,1796.8201,1800.39,132677540,,,0,,,heur
queen090x090,8100,1198830,queen090x090_02_0808,89,,1797.01,1801.01,136192588,,,0,,,heur
random_instance027_graph003,351,1053,random_instance027_graph003_01,114,,1796.85,1800.39,132989228,,,0,,,heur
myciel3,11,20,myciel3_01,4,103,0,0.01,31988,0.000348,29,1,,3,heur
myciel4,23,71,myciel4_02,10,7407,0.01,0.01,33008,0.002596,593,1,,1,orig
random_instance001_graph003,13,39,random_instance001_graph003_01,3,94,0.01,0.01,31988,0.000656,34,1,,3,opt
DSJR500.1c,500,121275,DSJR500.1c_01,13,94552,1227.8301,1230.4,137670248,1229.303251,4653,1,,1,opt
myciel3,11,20,myciel3_02,4,103,0,0.01,33012,0.000324,29,1,,3,heur
myciel3,11,20,myciel3_01,4,103,0,0.01,31840,0.000329,29,1,,3,opt
myciel4,23,71,myciel4_01,10,7407,0.01,0.01,31988,0.002604,593,1,,1,orig
random_instance026_graph001,338,1014,random_instance026_graph001_01,110,,1796.6599,1800.41,137209704,,,0,,,heur
2-FullIns_4,212,1621,2-FullIns_4_01,104,,1796.7101,1800.41,138667980,,,0,,,orig
2-FullIns_4,212,1621,2-FullIns_4_02,104,,1796.6799,1800.41,138667980,,,0,,,orig
myciel3,11,20,myciel3_02,4,103,0.01,0.01,33012,0.000322,29,1,,3,opt
myciel7,191,2360,myciel7_01,94,,1796.16,1800.43,143492868,,,0,,,orig
ph-06-05,275,441,ph-06-05_01,113,,9590.15,9609,577124668,,,0,,,orig
myciel7,191,2360,myciel7_02,94,,1796.12,1800.43,143327412,,,0,,,orig
1-Insertions_5,202,1227,1-Insertions_5_01,99,,1796.73,1800.42,141447228,,,0,,,orig
1-Insertions_5,202,1227,1-Insertions_5_02,98,,1796.75,1800.42,141141728,,,0,,,orig
random_instance025_graph002,325,975,random_instance025_graph002_01,105,,1796.64,1800.39,132521412,,,0,,,heur
SAT_exp_instance002,6,5,SAT_exp_instance002_01,3,21,0.01,0.01,33012,0.000193,6,1,,3,opt
SAT_exp_instance002,6,5,SAT_exp_instance002_01,3,21,0,0.01,33012,0.000084,6,1,,3,heur
random_instance023_graph003,299,897,random_instance023_graph003_01,96,,9583.05,9603,560707156,,,0,,,orig
grid004x004,16,24,grid004x004_02,7,1234,0,0.01,33012,0.000469,43,1,,2,heur
grid004x004,16,24,grid004x004_05,7,1234,0.01,0.01,33012,0.000440,43,1,,2,heur
grid004x004,16,24,grid004x004_01,7,1234,0,0.01,31992,0.000465,43,1,,2,heur
random_instance025_graph004,325,975,random_instance025_graph004_01,106,,1796.68,1800.4,135416792,,,0,,,heur
grid004x004,16,24,grid004x004_05,7,1234,0,0.01,33016,0.000452,43,1,,2,opt
random_instance025_graph005,325,975,random_instance025_graph005_01,105,,9583.12,9603,558881984,,,0,,,heur
grid004x004,16,24,grid004x004_02,7,1234,0.01,0.01,33016,0.000440,43,1,,2,opt
grid004x004,16,24,grid004x004_01,7,1234,0,0.01,33012,0.000452,43,1,,2,opt
1-FullIns_3,30,100,1-FullIns_3_01,14,83039,0.01,0.01,31992,0.003533,333,1,,1,heur
random_instance024_graph005,312,936,random_instance024_graph005_01,104,,1796.6,1800.41,137144060,,,0,,,heur
1-FullIns_3,30,100,1-FullIns_3_01,14,83039,0.01,0.02,31988,0.004345,546,1,,1,opt
random_instance025_graph001,325,975,random_instance025_graph001_01,106,,1796.6499,1800.22,74033524,,,0,,,heur
le450_25a,450,8260,le450_25a_01,91,,1796.3999,1800.48,144566636,,,0,,,orig
random_instance025_graph003,325,975,random_instance025_graph003_01,104,,1796.5901,1800.42,140313576,,,0,,,heur
random_instance024_graph002,312,936,random_instance024_graph002_01,102,,1796.59,1800.4,135292024,,,0,,,heur
queen080x080,6400,840560,queen080x080_03_0355,79,,1797.2999,1801.12,139558600,,,0,,,heur
queen080x080,6400,840560,queen080x080_01_0297,79,,1797.08,1801.05,139578472,,,0,,,heur
queen080x080,6400,840560,queen080x080_02_2368,79,,1797.23,1801.08,139564492,,,0,,,heur
le450_25a,450,8260,le450_25a_02,90,,1796.41,1800.45,144532184,,,0,,,orig
le450_5b,450,5734,le450_5b_01,89,,9592.2,9610,562996600,,,0,,,orig
queen080x080,6400,840560,queen080x080_04_4954,79,,1797.27,1801.07,139462084,,,0,,,heur
le450_5a,450,5714,le450_5a_01,89,,9592.8,9610,566403460,,,0,,,orig
le450_5a,450,5714,le450_5a_02,89,,9592.72,9610,566403488,,,0,,,orig
le450_5b,450,5734,le450_5b_02,89,,9590.859,9608,562995948,,,0,,,orig
SAT_exp_instance018,270,477,SAT_exp_instance018_01,99,,9590.86,9609,556223956,,,0,,,orig
le450_5d,450,9757,le450_5d_02,89,,1796.37,1800.48,143771108,,,0,,,orig
DSJC125.9,125,6961,DSJC125.9_01,4,1250,6.53,6.54,594776,6.495504,912,1,,1,orig
random_instance023_graph004,299,897,random_instance023_graph004_01,101,,1796.6,1800.41,136516812,,,0,,,heur
random_instance024_graph003,312,936,random_instance024_graph003_01,99,,1796.8301,1800.4,135398768,,,0,,,heur
le450_5d,450,9757,le450_5d_01,89,,1796.3501,1800.48,143771108,,,0,,,orig
le450_5c,450,9803,le450_5c_02,89,,1796.34,1800.48,143968328,,,0,,,orig
SAT_exp_instance018,270,477,SAT_exp_instance018_01,99,,1796.55,1800.22,74136360,,,0,,,orig
random_instance024_graph004,312,936,random_instance024_graph004_01,101,,1796.6699,1800.4,135343428,,,0,,,heur
le450_5c,450,9803,le450_5c_01,89,,1796.34,1800.48,143999760,,,0,,,orig
random_instance024_graph001,312,936,random_instance024_graph001_01,97,,1796.67,1800.41,137954812,,,0,,,heur
random_instance023_graph001,299,897,random_instance023_graph001_01,97,,1796.89,1800.4,136002836,,,0,,,heur
2-FullIns_4,212,1621,2-FullIns_4_01,104,,1796.58,1800.21,72852956,,,0,,,heur
1-Insertions_5,202,1227,1-Insertions_5_01,99,,1796.45,1800.4,134404000,,,0,,,heur
myciel7,191,2360,myciel7_01,94,,1796.38,1800.26,116608352,,,0,,,heur
2-FullIns_4,212,1621,2-FullIns_4_02,104,,1796.5901,1800.22,72852948,,,0,,,heur
random_instance022_graph001,286,858,random_instance022_graph001_01,96,,1796.8099,1800.4,136701108,,,0,,,heur
random_instance022_graph005,286,858,random_instance022_graph005_01,97,,1796.8899,1800.4,135701060,,,0,,,heur
myciel4,23,71,myciel4_01,10,7407,0,0.01,33012,0.001927,198,1,,1,heur
myciel4,23,71,myciel4_02,10,7407,0,0.01,33012,0.001934,198,1,,1,heur
1-Insertions_5,202,1227,1-Insertions_5_02,98,,1796.36,1800.4,134433012,,,0,,,heur
myciel7,191,2360,myciel7_02,94,,1796.39,1800.3,116608348,,,0,,,heur
myciel4,23,71,myciel4_02,10,7407,0,0.01,33016,0.002023,192,1,,1,opt
DSJR500.1,500,3555,DSJR500.1_01,82,,1796.83,1800.49,144223816,,,0,,,orig
myciel4,23,71,myciel4_01,10,7407,0,0.01,33012,0.002025,192,1,,1,opt
random_instance023_graph003,299,897,random_instance023_graph003_01,96,,9582.591,9602,551820712,,,0,,,heur
random_instance022_graph002,286,858,random_instance022_graph002_01,95,,1796.78,1800.4,135595680,,,0,,,heur
random_instance022_graph004,286,858,random_instance022_graph004_01,95,,1796.9401,1800.41,137933268,,,0,,,heur
DSJR500.1,500,3555,DSJR500.1_02,81,,1796.8301,1800.49,144223812,,,0,,,orig
hc-toyno-01,6,9,hc-toyno-01_01,2,15,0,0.01,30964,0.000136,8,1,,1,orig
le450_15b,450,8169,le450_15b_01,78,,9590.98,9609,563962660,,,0,,,orig
le450_25b,450,8263,le450_25b_01,78,,1796.3099,1800.48,145666136,,,0,,,orig
le450_25a,450,8260,le450_25a_02,90,,1796.72,1800.4,134697120,,,0,,,heur
le450_25a,450,8260,le450_25a_01,91,,1796.63,1800.41,134597748,,,0,,,heur
le450_15b,450,8169,le450_15b_02,77,,9590.86,9609,563962660,,,0,,,orig
queen070x070,4900,561890,queen070x070_03_1545,69,,1797.08,1801,137554456,,,0,,,heur
queen070x070,4900,561890,queen070x070_02_8683,69,,1797.0599,1800.98,137575200,,,0,,,heur
queen070x070,4900,561890,queen070x070_01_1828,69,,1797.0901,1800.99,137576108,,,0,,,heur
random_instance021_graph003,273,819,random_instance021_graph003_01,88,,1796.8201,1800.41,140380712,,,0,,,heur
queen070x070,4900,561890,queen070x070_04_7426,69,,1797.1399,1800.89,137554732,,,0,,,heur
le450_15a,450,8168,le450_15a_01,75,,9591.22,9609,561560792,,,0,,,orig
random_instance022_graph003,286,858,random_instance022_graph003_01,89,,1796.8,1800.4,134616916,,,0,,,heur
le450_25b,450,8263,le450_25b_02,77,,1796.25,1800.48,144674404,,,0,,,orig
le450_5d,450,9757,le450_5d_02,89,,1796.35,1800.44,135034268,,,0,,,heur
le450_5c,450,9803,le450_5c_02,89,,1796.31,1800.46,136995796,,,0,,,heur
le450_15a,450,8168,le450_15a_02,74,,9591.0205,9609,562082692,,,0,,,orig
le450_5d,450,9757,le450_5d_01,89,,1796.38,1800.44,135034272,,,0,,,heur
le450_5a,450,5714,le450_5a_01,89,,9590.359,9609,549999136,,,0,,,heur
le450_5b,450,5734,le450_5b_01,89,,9588.6,9607,545295444,,,0,,,heur
le450_5c,450,9803,le450_5c_01,89,,1796.32,1800.45,136995796,,,0,,,heur
le450_5a,450,5714,le450_5a_02,89,,9589.18,9608,550195776,,,0,,,heur
le450_5b,450,5734,le450_5b_02,89,,9589.62,9609,544967276,,,0,,,heur
DSJC125.9,125,6961,DSJC125.9_01,4,1250,6.63,6.66,595900,6.608483,888,1,,1,heur
random_instance021_graph005,273,819,random_instance021_graph005_01,84,,1796.9199,1800.4,137599640,,,0,,,heur
DSJC125.9,125,6961,DSJC125.9_01,4,1250,6.59,6.61,595900,6.560420,888,1,,1,opt
wap06a,947,43571,wap06a_02,84,,1796.55,1800.54,139166108,,,0,,,heur
random_instance020_graph002,260,780,random_instance020_graph002_01,84,,1796.77,1800.4,134370828,,,0,,,heur
random_instance021_graph002,273,819,random_instance021_graph002_01,83,,1796.7999,1800.4,136657524,,,0,,,heur
wap06a,947,43571,wap06a_01,85,,1796.5299,1800.52,139066148,,,0,,,heur
2-Insertions_4,149,541,2-Insertions_4_02,73,,1796.64,1800.21,71407144,,,0,,,orig
DSJC1000.1,1000,49629,DSJC1000.1_01,66,,1796.84,1800.6,147972764,,,0,,,orig
random_instance019_graph002,247,741,random_instance019_graph002_01,83,,1796.74,1800.4,136849304,,,0,,,heur
2-Insertions_4,149,541,2-Insertions_4_01,73,,1796.64,1800.21,71407144,,,0,,,orig
random_instance020_graph003,260,780,random_instance020_graph003_01,82,,1796.84,1800.4,135236576,,,0,,,heur
DSJC1000.1,1000,49629,DSJC1000.1_02,66,,1796.88,1800.64,147972760,,,0,,,orig
random_instance020_graph005,260,780,random_instance020_graph005_01,81,,1796.91,1800.41,140684140,,,0,,,heur
DSJR500.1,500,3555,DSJR500.1_01,82,,1796.42,1800.41,138117672,,,0,,,heur
SAT_exp_instance016,216,376,SAT_exp_instance016_01,80,,1796.71,1800.4,139125472,,,0,,,orig
random_instance019_graph003,247,741,random_instance019_graph003_01,79,,1796.9,1800.4,136332944,,,0,,,heur
anna,138,493,anna_01,80,,1796.54,1800.39,133834052,,,0,,,orig
random_instance019_graph001,247,741,random_instance019_graph001_01,79,,1796.82,1800.39,133632676,,,0,,,heur
random_instance019_graph005,247,741,random_instance019_graph005_01,79,,1796.74,1800.4,135841188,,,0,,,heur
random_instance020_graph001,260,780,random_instance020_graph001_01,81,,1796.88,1800.39,133720248,,,0,,,heur
random_instance018_graph002,234,702,random_instance018_graph002_01,78,,1796.75,1800.4,136094944,,,0,,,heur
DSJR500.1,500,3555,DSJR500.1_02,81,,1796.3301,1800.41,137998844,,,0,,,heur
